id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28489062,Cozy 2 Bedroom by the Park !,20104851,Scott,Brooklyn,South Slope,40.66595,-73.97973,Entire home/apt,195,4,22,43641,3.01,1,67
19431893,Nice small room NYC (5 min from LaGuardia Airport),136230287,Jhon,Queens,East Elmhurst,40.76523,-73.86966,Private room,40,1,16,43059,0.65,1,0
34253845,Bedroom w full kitchen & living room - no stairs!,258243498,Ben,Brooklyn,Williamsburg,40.70992,-73.94698,Private room,100,1,4,43618,2.03,3,365
23879304,Beautiful room,179416315,Elizabeth,Bronx,University Heights,40.85989,-73.91189,Private room,60,2,7,43466,0.46,2,156
29966943,Your Home Away From Home,225309985,Ashley,Bronx,Fordham,40.8689,-73.88552,Entire home/apt,98,2,30,43609,4.46,1,327
28151027,"Home sweet home
&(QTPOC artistic safe space)",24614094,Naomi,Brooklyn,Bedford-Stuyvesant,40.68804,-73.94591,Private room,40,1,16,43632,1.84,2,310
18404432,2 bedroom apartment & private backyard,104170260,Lauren,Queens,Astoria,40.76736,-73.91685,Entire home/apt,99,4,1,42925,0.04,1,0
31502830,Flatiron Designer Loft! Private Elevator! 3BR/2BA,231295106,Sam,Manhattan,Gramercy,40.73667,-73.98592,Entire home/apt,199,3,20,43632,3.7,1,123
1240594,Private room 2nd Fl near C&A line and 15mins JFK,6762657,Yvette,Brooklyn,Cypress Hills,40.68287,-73.87295,Private room,42,3,28,43101,0.74,2,355
16339429,Quiet Room in Unique Carroll Gardens,106977720,Kristan,Brooklyn,Carroll Gardens,40.67711,-73.99692,Private room,50,2,2,42796,0.07,1,0
17606850,Spacious 2 BR Bedford Stuyvesant Bklyn NY,119669258,Alvin,Brooklyn,Bedford-Stuyvesant,40.68932,-73.94098,Entire home/apt,200,2,77,43640,2.97,1,88
16081134,Well connected private room,24630962,Ercio,Brooklyn,Williamsburg,40.70627,-73.94947,Private room,70,10,17,43172,0.61,1,0
148201,NYC - Sunny Greenwich Village 1br,715807,John,Manhattan,Greenwich Village,40.72831,-74.00177,Entire home/apt,175,3,18,41425,0.19,1,0
17407264,"Small Basic Room in Great Area: Long Term, 2 beds!",117699517,Leo & Family,Queens,East Elmhurst,40.75602,-73.88111,Private room,49,4,2,43447,0.09,1,355
7311209,SUPER HUGE ROOM IN GREENPOINT BK,1641537,Lauren,Brooklyn,Greenpoint,40.72503,-73.93909,Private room,53,7,7,42438,0.15,2,0
31463824,"Studio at Battery Park, Downtown Manhattan",21229164,Alex,Manhattan,Battery Park City,40.70417,-74.01709,Entire home/apt,115,1,12,43646,2.02,1,0
14322182,Greenpoint amazing private room,15235299,Hai-Hsin,Brooklyn,Greenpoint,40.73293,-73.95919,Private room,60,3,52,43590,1.49,2,0
60794,"Bright and spacious, garden below!",293394,Rachel,Manhattan,Upper West Side,40.80021,-73.96071,Entire home/apt,195,4,4,42972,0.04,1,0
21985066,Crown Heights Comfort: Cozy Room & Warm Livingroom,52610301,Jason,Brooklyn,Crown Heights,40.67068,-73.95764,Private room,43,1,5,43101,0.26,1,0
17431995,2 bedroom apt. in Manhattan-Gramercy apt building,117932348,Deborah,Manhattan,Gramercy,40.73521,-73.98147,Entire home/apt,155,20,25,43651,1.06,2,62
32595081,13ft Ceilings > Prime Historic Brownstone Brooklyn,19807856,Jack,Brooklyn,Clinton Hill,40.68575,-73.96311,Entire home/apt,200,2,6,43646,2.5,1,76
30848952,Cozy private room in the Upcoming Bronx,230646296,Cesar,Bronx,Concourse Village,40.83311,-73.9116,Private room,34,2,2,43460,0.29,1,0
23940102,BRAND NEW PRIVATE STUDIO 5 BLOCKS TO CENTRAL PARK!,80262218,Laila,Manhattan,Upper East Side,40.77172,-73.95427,Entire home/apt,125,30,5,43599,0.34,3,283
1476238,Spacious Midtown 1BR Apt - 4.5 Stars/21 Reviews,7324189,Buke,Manhattan,Midtown,40.76084,-73.96908,Entire home/apt,300,15,6,43411,0.58,2,98
29516678,Harlem Heights Pearl Suite,39174150,Keanna,Manhattan,Harlem,40.8252,-73.95189,Private room,100,1,13,43627,1.58,3,71
31673405,Sunny 2 bedroom in Central Brooklyn!,121842697,Lo,Brooklyn,Crown Heights,40.67648,-73.93814,Entire home/apt,200,5,14,43638,3.59,1,96
31467371,J-m-l train 20 mint to city 20 to jfk  clean 4/20,235734225,Khaled,Brooklyn,Bushwick,40.69812,-73.92134,Private room,130,2,6,43626,1.18,1,356
4645824,"Room in front of Prospect Park, 1 block to subway",1660261,Andres Mekos,Brooklyn,Prospect-Lefferts Gardens,40.65859,-73.96196,Private room,40,6,10,43570,0.21,1,0
22730298,Spacious King size Apartment near Prospect Park,131827796,Rose,Brooklyn,Prospect-Lefferts Gardens,40.66248,-73.95427,Entire home/apt,130,3,36,43641,2.23,1,132
27936839,Big & Sunny room w/toilet in Williamsburg,1472433,Marcos,Brooklyn,Williamsburg,40.70698,-73.94295,Private room,110,1,3,43627,0.28,2,173
33853889,Private Spacious Bedroom in lush green Fort George,45776423,Aman,Manhattan,Washington Heights,40.85719,-73.93048,Private room,35,3,3,43630,3,1,5
30792215,Room steps from Times Square,192754619,Liza,Manhattan,Hell's Kitchen,40.75568,-73.99661,Private room,159,1,1,43464,0.16,1,189
29243359,Shared Apt living-room w/pull out click open couch,220322871,Elisa,Manhattan,Upper East Side,40.77156,-73.95716,Shared room,75,1,1,43395,0.12,1,365
17792856,Cute bedroom available near subway in Astoria!,73610315,Kerstin,Queens,Astoria,40.76529,-73.92304,Private room,53,2,14,43237,0.55,1,0
34939305,Sunny East Village Room Across from the Subway,126012313,Madison,Manhattan,East Village,40.72276,-73.98741,Private room,78,2,7,43652,5.38,1,1
17512282,Amazing Apartment | Skyline Views,3191545,Kyle,Manhattan,Murray Hill,40.74526,-73.97679,Entire home/apt,150,30,1,42881,0.04,23,365
14534676,"Private room in SUNNY gorgeous apt in Brooklyn,NYC",7156036,Ahmed,Brooklyn,Flatbush,40.64528,-73.9612,Private room,95,6,2,43467,0.06,1,249
30377654,Greenpoint Creative's Apartment,2011313,Ariana,Brooklyn,Greenpoint,40.72471,-73.939,Entire home/apt,100,7,3,43626,0.78,1,6
9516142,In the Heart of Williamsburg,42597922,Al,Brooklyn,Williamsburg,40.71171,-73.95704,Entire home/apt,149,1,87,43632,1.99,1,151
1281023,Your private bedroom in the Upper East Side!,6970732,Sullivan,Manhattan,East Harlem,40.78747,-73.95276,Private room,150,3,18,43589,0.25,1,0
35065083,Best views in the city is here,3398621,Nikita,Brooklyn,Brooklyn Heights,40.69664,-73.99467,Entire home/apt,140,2,1,43626,1,1,0
15729325,Cozy Bedroom in a great location.,101632253,Linnette,Manhattan,East Harlem,40.78857,-73.94952,Private room,100,3,20,43261,0.66,1,188
24245265,Cozy Room For Two/ Steps to Train/Coffee included!,79913651,Darryl,Manhattan,Harlem,40.82268,-73.953,Private room,54,2,26,43588,1.73,4,157
3594408,Bedr w Priv Bathr+Balc 15m frm city,6150064,Sonya,Queens,Astoria,40.76972,-73.9206,Private room,85,2,2,42241,0.04,1,0
4241028,Private Studio Apartment ,22006854,Kishorie,Queens,Jamaica,40.6852,-73.7962,Entire home/apt,89,1,352,43632,6.1,1,359
34653572,Bright room in newly renovated duplex apartment,3042136,Jenni,Brooklyn,Red Hook,40.67634,-74.01009,Private room,99,2,1,43646,1,3,8
8427772,The real deal 2 blox away from CP!,21737404,Miklos,Manhattan,Harlem,40.8022,-73.95737,Private room,99,4,2,42303,0.04,1,0
32466401,Sonder | The Nash | Modern Studio + Rooftop,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74915,-73.97557,Entire home/apt,172,29,2,43615,0.75,327,338
9832827,Full apartment,50638417,Nany,Manhattan,East Harlem,40.78442,-73.94722,Entire home/apt,110,5,70,43644,1.81,2,310
13920697,Brownstone apt in Bklyn w/ gorgeous natural light,29513490,Whitney,Brooklyn,Bedford-Stuyvesant,40.6837,-73.93325,Entire home/apt,125,2,4,42737,0.12,1,0
29727132,Amazing one bedroom for a getaway in Brooklyn,44358422,Akeema,Brooklyn,Flatbush,40.63919,-73.95219,Private room,38,1,2,43430,0.27,1,238
11697308,Spacious 1 BR Upper East Side,61391963,Corporate Housing,Manhattan,Upper East Side,40.78002,-73.95284,Entire home/apt,125,30,8,43616,0.23,91,343
31731555,Spacious Bedroom with King Bed in Light-Filled Apt,2278050,Jill Laurie,Manhattan,Upper West Side,40.80272,-73.96916,Private room,80,5,3,43585,0.65,1,188
268481,Resort-like living in Williamsburg,1380703,Vishal,Brooklyn,Williamsburg,40.71647,-73.93974,Entire home/apt,290,30,1,41541,0.01,1,0
27670819,"Large BR in beautiful 2BR artist loft, best of NYC",112545065,Diana,Brooklyn,Bushwick,40.69898,-73.92266,Private room,50,7,1,43609,0.65,2,55
1691188,4 bedroom 2Bath apt Maspeth Queens,8934751,Mike,Queens,Maspeth,40.72509,-73.89687,Entire home/apt,200,4,24,43617,0.38,2,157
18347330,Sunny One-Bedroom Apartment in Brooklyn,36678842,Danny,Brooklyn,Crown Heights,40.66939,-73.95832,Entire home/apt,150,3,2,43102,0.08,1,0
12901480,Artistic pad in East Williamsburg!,70674019,Jack,Brooklyn,Bushwick,40.69968,-73.92645,Entire home/apt,179,7,117,43642,3.04,2,137
16603823,"Luxury bedroom in a Cozy, Relaxed NYC Atmosphere!",109551284,Saphira,Manhattan,Upper West Side,40.80288,-73.96396,Private room,120,5,11,43608,0.76,2,134
19942242,Home away from home.,141322867,Peggy,Brooklyn,Flatlands,40.62468,-73.94532,Private room,46,2,4,42959,0.17,1,4
19979903,Jolly Bedroom! 3 minute walk to Astoria Ditmars!,135845936,Claire,Queens,Ditmars Steinway,40.77233,-73.911,Private room,75,3,2,43073,0.09,1,0
7193201,Private RM in Heart of East Village,33739627,Natasha,Manhattan,East Village,40.72896,-73.9843,Private room,99,1,4,42301,0.08,1,0
27125757,Artsy Brooklyn Gem-1 min to subway & Prospect Park,8052047,Kristiina,Brooklyn,Prospect-Lefferts Gardens,40.65421,-73.96155,Shared room,47,2,10,43408,0.93,1,0
5192219,Metro Retreat  - - Harlem,26856159,Glenda,Manhattan,Harlem,40.82153,-73.94651,Private room,58,1,194,43638,3.81,3,307
21308528,East Village/Lower East Side Artsy Flat,51547093,Kai Chieh,Manhattan,Lower East Side,40.72026,-73.98468,Shared room,68,1,5,43168,0.24,2,0
33042347,★★ Spacious Single House | Close to Everything! ★★,16637631,J.C & Johanna,Brooklyn,Williamsburg,40.70984,-73.96366,Entire home/apt,260,1,24,43651,6.43,1,45
11782120,Times Square Two Bedroom,40219037,Ziv,Manhattan,Hell's Kitchen,40.76452,-73.99439,Entire home/apt,200,4,107,43642,2.73,1,203
32549231,温馨的家,239139334,Fang,Queens,Bayside,40.76898,-73.78855,Private room,48,1,7,43637,3.18,3,244
8222951,Artsy Studio near The Brooklyn Museum,19379151,David,Brooklyn,Crown Heights,40.6766,-73.95987,Entire home/apt,75,3,21,43563,1.06,1,0
7149452,Clinton Hill Apartment,16478353,Ali,Brooklyn,Clinton Hill,40.68538,-73.96479,Private room,65,14,6,42907,0.16,1,0
23451337,Spacious fully furnished studio apartment,83786650,Bridge,Manhattan,Upper East Side,40.75988,-73.96115,Entire home/apt,100,30,5,43585,0.34,8,229
30159757,PRIVET ROOM FOR YOUR VACATION NEAR Central Park !!,214137767,Anna,Manhattan,East Harlem,40.78572,-73.94468,Private room,100,1,13,43609,1.78,1,270
9043722,Lavish 1BR in FiDi + city views,30283594,Kara,Manhattan,Financial District,40.70574,-74.00809,Entire home/apt,239,30,2,43261,0.09,121,186
22032605,Spacious Attic Room,160899890,Carly,Brooklyn,Midwood,40.61609,-73.95893,Private room,35,1,2,43102,0.11,1,0
20394608,Hamilton Heights sun filled spacious master BR,75749777,Mykola,Manhattan,Harlem,40.82094,-73.95366,Private room,49,16,1,42968,0.04,1,0
1703834,Your Own Private Room To Sleep In! BEAUTIFUL!,8136206,Rob,Brooklyn,Prospect-Lefferts Gardens,40.65763,-73.96029,Private room,64,2,108,43632,1.61,2,296
21265628,Fabulous Room in East Willamsburg!,20583151,Deona,Brooklyn,Bushwick,40.69779,-73.92282,Private room,95,1,1,43604,0.59,1,89
34896977,Home away from Home.,261995854,Indira,Queens,Richmond Hill,40.68243,-73.82668,Entire home/apt,120,2,5,43652,5,1,356
27735126,Cozy shared place by Central Park Manhattan,209386156,Abraham,Manhattan,East Harlem,40.80033,-73.94201,Shared room,49,2,60,43638,5.54,9,109
16414081,15 min to NYC-CITY VIEWS FROM ROOM! Safe/warm home,3722715,Laura,Brooklyn,Bedford-Stuyvesant,40.69055,-73.95394,Private room,58,1,16,43483,0.52,2,8
30369652,Central Park Loft,93717558,Abe,Manhattan,Upper West Side,40.78687,-73.97189,Entire home/apt,175,2,17,43636,2.64,1,27
19121957,Big private room in huge artsy Williamsburg loft,42405567,Chris,Brooklyn,Williamsburg,40.7116,-73.94432,Private room,90,2,13,43626,0.58,2,7
32240873,Sonder | Stock Exchange | Classic Studio + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70796,-74.01206,Entire home/apt,196,2,9,43634,2.48,327,318
6332130,Lefferts Apt in Brownstone @ Park,21725994,Tim,Brooklyn,Prospect-Lefferts Gardens,40.65597,-73.95807,Entire home/apt,95,2,77,43634,1.61,2,83
3431378,Luxe Tuscan Suite Private Room,17292935,Anne,Bronx,Mott Haven,40.81055,-73.92482,Private room,55,1,231,43638,3.95,2,16
15411988,Honey and milk - A creative studio apartment.,98714463,Georges,Manhattan,Hell's Kitchen,40.76043,-73.995,Private room,110,3,94,43640,2.83,1,26
33717575,Large studio for 2,254164653,Cedar,Manhattan,Hell's Kitchen,40.75896,-73.9956,Entire home/apt,150,7,4,43639,2.67,1,213
31595389,Private Cozy&Quiet Bedroom 1min from central park,47038126,Brigitte,Manhattan,Upper West Side,40.78541,-73.97343,Private room,110,1,2,43634,1.4,2,72
13830463,Maria and Yiannis East Village studio,20549983,Ioannis,Manhattan,East Village,40.72712,-73.98705,Entire home/apt,100,3,18,43626,0.5,1,20
26816742,Cozy living room in the center of Manhattan,42730216,Tatjana,Manhattan,Upper East Side,40.76639,-73.95817,Shared room,150,3,2,43635,2,2,142
15728780,"SOMMwhere in NYC/ a unique, conscious artists loft",148108,Fatima,Manhattan,Lower East Side,40.72297,-73.98946,Private room,333,1,40,43626,1.27,2,62
5845124,Beautiful Astoria Apartment,30346554,Kristin,Queens,Astoria,40.76956,-73.91787,Private room,75,2,6,42527,0.12,1,0
16396640,Wonderful UES Studio...,107416436,Eddie,Manhattan,Upper East Side,40.77848,-73.9486,Private room,70,7,1,42737,0.03,1,0
22209583,Spacious sanctuary + private bath in hip Bedstuy,162291393,Olya,Brooklyn,Bedford-Stuyvesant,40.6834,-73.94209,Private room,98,1,26,43429,1.4,1,73
13388649,Spacious Private Home - 20m to Manhattan,1544804,Michelle,Queens,Astoria,40.76406,-73.90769,Entire home/apt,99,1,185,43635,5.28,1,211
25277640,The Greenwood - One Bedroom Garden Apartment,190962476,Teresa,Brooklyn,Sunset Park,40.66332,-73.99727,Entire home/apt,155,3,26,43652,2.18,1,67
3476431,Charming Fort Greene Studio,4374828,Michelle,Brooklyn,Clinton Hill,40.68407,-73.96715,Entire home/apt,110,3,39,43466,0.85,1,0
22496369,Pleasant & Low-priced place  in Manhattan,23719409,Carlina,Manhattan,Harlem,40.82645,-73.94984,Private room,60,1,41,43638,2.24,4,132
31979292,Oceanfront Beach Bungalow,4955499,Samantha,Queens,Rockaway Beach,40.58344,-73.81456,Entire home/apt,200,1,4,43583,1.12,1,124
32587918,One Bedroom Apartment in Central of Midtown.,211549023,Studioplus,Manhattan,Midtown,40.74766,-73.9868,Entire home/apt,260,2,2,43614,1.13,13,259
21967523,Comfy 1 bedroom in the heart of HARLEM,160379705,Jamesetta,Manhattan,Harlem,40.8041,-73.95261,Private room,35,2,7,43103,0.37,1,0
7627784,Modern & Stylish HK Private Bedroom,6684858,Jd,Manhattan,Hell's Kitchen,40.76769,-73.99405,Private room,150,3,17,43609,0.37,1,364
35652334,"Rooms in the new hipster area of Brooklyn, NYC 2",266998393,Hector,Brooklyn,Bushwick,40.69423,-73.91945,Private room,40,3,1,43648,1,3,96
27137301,"Bright, modern duplex w/ rooftop deck  & balcony",9736367,Katie,Brooklyn,Bedford-Stuyvesant,40.68652,-73.94848,Private room,46,3,5,43577,0.47,1,0
32725337,Ayo's Abode 2,241694782,Karin,Brooklyn,Bedford-Stuyvesant,40.6867,-73.93835,Entire home/apt,160,1,6,43590,1.49,2,68
30131273,Private shared space TV/WiFi included bus/train,226410935,Ninosca,Manhattan,Washington Heights,40.83815,-73.94385,Private room,40,3,23,43647,3,1,129
28130741,"Renovated, Stylish Apt! Next to Prospect Park",6109032,Claire,Brooklyn,Prospect-Lefferts Gardens,40.66159,-73.95921,Entire home/apt,104,3,11,43549,1.05,1,0
10614204,Bright Clean North Central Park,13620283,Brenn,Manhattan,Harlem,40.8027,-73.94629,Entire home/apt,135,3,16,43466,0.39,1,0
730480,Private Bedroom in Sunny Brooklyn Apartment,3798686,Jonathan,Brooklyn,Sunset Park,40.65989,-73.99536,Private room,66,3,51,43615,0.64,1,329
5663222,Elegant Private Studio - Town House,29358602,Lillybeth & Crystal,Manhattan,Harlem,40.80663,-73.94991,Private room,90,1,151,43646,4.42,1,129
17106473,Contemporary 3BR w Nursery in Brownstone Brooklyn,14927662,Michael,Brooklyn,Carroll Gardens,40.68255,-73.99281,Entire home/apt,100,4,4,43429,0.14,1,15
29632875,Bright and Cozy Brooklyn Apartment,14906911,Sophie,Brooklyn,Williamsburg,40.71867,-73.95162,Private room,75,1,3,43510,0.37,1,0
127387,"Luxe, Spacious 2BR 2BA Nr Trains",23276,Katharine,Brooklyn,Gowanus,40.66862,-73.9926,Entire home/apt,260,30,3,41855,0.03,1,316
10434806,Studio near to TIME SQUARE,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76486,-73.99479,Entire home/apt,150,30,8,43224,0.2,31,298
25816034,Bronx 2 Bedroom with View of Manhattan Skyline,179677211,Bettina,Bronx,Van Nest,40.84778,-73.86146,Entire home/apt,150,1,29,43619,2.23,3,24
34315546,Hell's Kitchen Luxury (East Room),50597569,Michael,Manhattan,Hell's Kitchen,40.76215,-73.99589,Private room,112,2,7,43638,3.39,1,1
32916183,SPACIOUS SUNNY ROOM NEAR SUBWAY AND HUDSON rIVER,1190978,Linden & Bah,Manhattan,Harlem,40.82195,-73.95572,Private room,52,30,1,43637,1,2,365
4387152,Petit chalet with secret garden,22262958,Kanae,Brooklyn,Williamsburg,40.71142,-73.95535,Entire home/apt,160,3,87,43635,1.63,1,302
33077150,Comfortable & Private One Bedroom Apt in NYC!,248944703,Sasha,Manhattan,Murray Hill,40.7462,-73.97296,Entire home/apt,160,2,11,43649,4.34,1,90
22352661,Modern 1 Bedroom in East Williamsburg,11742675,Malik,Brooklyn,Williamsburg,40.7078,-73.94619,Entire home/apt,135,1,24,43643,1.42,2,36
14823526,"Located in heart of SOHO, super convenient!",9390190,Amy,Manhattan,SoHo,40.72281,-73.9987,Private room,120,1,9,43401,0.35,4,89
113945,Cozy room in Time Square!,275582,Natalia,Manhattan,Hell's Kitchen,40.75835,-73.99193,Private room,85,10,116,43596,1.17,1,174
20120739,Large bedroom plus in 2 bdr apartment uptown.,24559370,Gabrielle,Manhattan,Washington Heights,40.8555,-73.93517,Private room,98,3,4,43347,0.17,2,0
33492234,Penthouse with Manhattan views,37273247,Gary,Queens,Maspeth,40.7289,-73.89803,Entire home/apt,130,2,4,43646,1.88,1,338
13959556,Comfy Accommodations in Queens NY (JFK - 8 Mins),74331597,Nickesha,Queens,St. Albans,40.68482,-73.76929,Private room,55,5,28,43631,0.81,5,365
195240,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,40.65589,-73.95539,Private room,42,1,72,43633,0.84,2,96
18637912,Family-friendly Bright Studio in Our Brooklyn Home,129497806,Jody,Brooklyn,East Flatbush,40.65064,-73.95045,Entire home/apt,94,2,73,43645,3.09,1,66
21596854,佳源家庭旅馆套房,157067019,Ada,Queens,Flushing,40.76519,-73.82979,Private room,85,1,5,43619,0.27,3,85
22081871,Artsy 2BR Home w/ High Ceilings + Brick Walls,19909719,Danny,Brooklyn,Greenpoint,40.72397,-73.94695,Entire home/apt,295,7,1,43104,0.05,2,0
33603476,A beautiful Gem,4621134,Ulrika,Bronx,Clason Point,40.80626,-73.85122,Private room,40,7,2,43623,1.76,1,59
5509771,"Modern, renovated garden apartment",1098902,Amy,Brooklyn,Park Slope,40.66999,-73.98079,Entire home/apt,184,3,123,43653,2.35,2,292
15784377,"Sixth Ave Chelsea, 1bd Serviced Apartment*",22541573,Ken,Manhattan,Chelsea,40.74584,-73.99103,Entire home/apt,229,30,3,43532,0.12,87,364
26235873,Voted #1 Airbnb In NYC,197169969,Maria,Queens,Jamaica,40.68939,-73.79886,Entire home/apt,10,2,22,43652,1.76,1,332
6966985,Large Room in Central Apt,2714997,Shirly,Manhattan,Upper West Side,40.801,-73.96647,Private room,70,30,76,43292,1.57,1,0
29646041,"Comfortable place, 15 min from JFK & 30 min to NYC",210339363,Dilenia,Queens,Woodhaven,40.68639,-73.86088,Private room,60,5,11,43616,1.44,2,17
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,873273,Christian & Carla,Bronx,Allerton,40.86466,-73.85709,Entire home/apt,125,2,271,43636,2.84,2,347
31124175,Botanical Bedstuy,21152553,Phi,Brooklyn,Bedford-Stuyvesant,40.68655,-73.92112,Entire home/apt,125,2,32,43652,5.16,1,57
